sample_index,mask_index,image,prompt,is_sentence,iou,dice,precision,recall,intersection,union,pred_area,target_area,valid_area,false_positive_area,false_negative_area,pred_mask_path,visualization_path,visualization_label_path
53,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-108-_jpg.rf.f739ca27c7acf55107cbdd3832f2c3c2__guardrail_missing.jpg,把缺少栏杆防护、存在坠落风险的部位分割出来。,True,0.868123971589844,0.9294072393397294,0.9236556637746679,0.9352308935062604,83359,96022,90249,89132,262144,6890,5773,exp/runs/lisa13b-local-train/outputs/pred_masks/00053_train__002__-guardrail_missing-108-_jpg.rf.f739ca27c7acf55107cbdd3832f2c3c2__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00053_train__002__-guardrail_missing-108-_jpg.rf.f739ca27c7acf55107cbdd3832f2c3c2__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00053_train__002__-guardrail_missing-108-_jpg.rf.f739ca27c7acf55107cbdd3832f2c3c2__guardrail_missing_mask0.txt
158,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-56-_JPG.rf.e8e98724bdc7941c42683481020e0ea5__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.8699188718515057,0.9304348813701773,0.871121413836371,0.99841563886316,40961,47086,47021,41026,262144,6060,65,exp/runs/lisa13b-local-train/outputs/pred_masks/00158_train__002__-helmet_missing-56-_JPG.rf.e8e98724bdc7941c42683481020e0ea5__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00158_train__002__-helmet_missing-56-_JPG.rf.e8e98724bdc7941c42683481020e0ea5__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00158_train__002__-helmet_missing-56-_JPG.rf.e8e98724bdc7941c42683481020e0ea5__helmet_missing_mask0.txt
161,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-69-_JPG.rf.511a6dad925f860cdd7a390334f65a8c__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.8789546428616715,0.9355783506546093,0.8978653402761586,0.9765983825974246,69317,78863,77202,70978,262144,7885,1661,exp/runs/lisa13b-local-train/outputs/pred_masks/00161_train__002__-helmet_missing-69-_JPG.rf.511a6dad925f860cdd7a390334f65a8c__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00161_train__002__-helmet_missing-69-_JPG.rf.511a6dad925f860cdd7a390334f65a8c__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00161_train__002__-helmet_missing-69-_JPG.rf.511a6dad925f860cdd7a390334f65a8c__helmet_missing_mask0.txt
355,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__no_helmet.jpg,圈出图中没有佩戴安全帽的工人。,True,0.8801353407543846,0.9362467921072528,0.8898267346773541,0.9877766543085047,43961,49948,49404,44505,409600,5443,544,exp/runs/lisa13b-local-train/outputs/pred_masks/00355_train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00355_train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00355_train__004__IMG_20241113_161403_jpg.rf.85f3f2a315e13fe0a267363215e044ab__no_helmet_mask0.txt
377,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161807_jpg.rf.fbcceb224dfd9c2f400cd2c6e7b3dd5c__no_jacket.jpg,把缺少反光衣防护的作业人员分割出来。,True,0.880242680031654,0.936307519640853,0.8992070009752091,0.9766012598249624,70077,79611,77932,71756,409600,7855,1679,exp/runs/lisa13b-local-train/outputs/pred_masks/00377_train__004__IMG_20241113_161807_jpg.rf.fbcceb224dfd9c2f400cd2c6e7b3dd5c__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00377_train__004__IMG_20241113_161807_jpg.rf.fbcceb224dfd9c2f400cd2c6e7b3dd5c__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00377_train__004__IMG_20241113_161807_jpg.rf.fbcceb224dfd9c2f400cd2c6e7b3dd5c__no_jacket_mask0.txt
168,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-88-_JPG.rf.0f360b801b38aa61de94a22032d2d280__helmet_missing.jpg,圈出图中没有佩戴安全帽的工人。,True,0.8838506986776704,0.9383447417548226,0.885511603871089,0.9978823653978506,37698,42652,42572,37778,262144,4874,80,exp/runs/lisa13b-local-train/outputs/pred_masks/00168_train__002__-helmet_missing-88-_JPG.rf.0f360b801b38aa61de94a22032d2d280__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00168_train__002__-helmet_missing-88-_JPG.rf.0f360b801b38aa61de94a22032d2d280__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00168_train__002__-helmet_missing-88-_JPG.rf.0f360b801b38aa61de94a22032d2d280__helmet_missing_mask0.txt
152,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-270-_jpg.rf.40f609faf6eb140f090bb4120006a38d__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.8849163998577019,0.9389449844295555,0.8860195903829029,0.9985949417904456,4975,5622,5615,4982,262144,640,7,exp/runs/lisa13b-local-train/outputs/pred_masks/00152_train__002__-helmet_missing-270-_jpg.rf.40f609faf6eb140f090bb4120006a38d__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00152_train__002__-helmet_missing-270-_jpg.rf.40f609faf6eb140f090bb4120006a38d__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00152_train__002__-helmet_missing-270-_jpg.rf.40f609faf6eb140f090bb4120006a38d__helmet_missing_mask0.txt
330,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113161810_jpg.rf.c91d3d45167d8e33e7647d93988a287b__no_jacket.jpg,现场哪些人员没有穿安全背心?请分割出来。,True,0.8884843188659093,0.9409496388081956,0.9048925807807362,0.9799994645104286,36602,41196,40449,37349,409600,3847,747,exp/runs/lisa13b-local-train/outputs/pred_masks/00330_train__004__IMG20241113161810_jpg.rf.c91d3d45167d8e33e7647d93988a287b__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00330_train__004__IMG20241113161810_jpg.rf.c91d3d45167d8e33e7647d93988a287b__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00330_train__004__IMG20241113161810_jpg.rf.c91d3d45167d8e33e7647d93988a287b__no_jacket_mask0.txt
401,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162137_jpg.rf.0d3ebd0335de04e76fb82678b116cd44__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.891863346467888,0.9428411921326119,0.9271732933550118,0.9590477230534018,43910,49234,47359,45785,409600,3449,1875,exp/runs/lisa13b-local-train/outputs/pred_masks/00401_train__004__IMG_20241113_162137_jpg.rf.0d3ebd0335de04e76fb82678b116cd44__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00401_train__004__IMG_20241113_162137_jpg.rf.0d3ebd0335de04e76fb82678b116cd44__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00401_train__004__IMG_20241113_162137_jpg.rf.0d3ebd0335de04e76fb82678b116cd44__unsafe_mask0.txt
264,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-37-_jpg.rf.8e0aac2617edd694354e97ded0322b4b__poor_housekeeping.jpg,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,True,0.8939124945752949,0.9439850015623372,0.9103620073124673,0.9801868835438657,22658,25347,24889,23116,262144,2231,458,exp/runs/lisa13b-local-train/outputs/pred_masks/00264_train__002__-poor_housekeeping-37-_jpg.rf.8e0aac2617edd694354e97ded0322b4b__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00264_train__002__-poor_housekeeping-37-_jpg.rf.8e0aac2617edd694354e97ded0322b4b__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00264_train__002__-poor_housekeeping-37-_jpg.rf.8e0aac2617edd694354e97ded0322b4b__poor_housekeeping_mask0.txt
394,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162033330_jpg.rf.270ba5af6e7c5db611710cd8250ba3ce__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.8941684182281651,0.9441276811748179,0.9000855316467092,0.9927016359258248,39989,44722,44428,40283,409600,4439,294,exp/runs/lisa13b-local-train/outputs/pred_masks/00394_train__004__IMG_20241113_162033330_jpg.rf.270ba5af6e7c5db611710cd8250ba3ce__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00394_train__004__IMG_20241113_162033330_jpg.rf.270ba5af6e7c5db611710cd8250ba3ce__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00394_train__004__IMG_20241113_162033330_jpg.rf.270ba5af6e7c5db611710cd8250ba3ce__unsafe_mask0.txt
209,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-57-_jpg.rf.b12e014b735fa336ee34fecc7d3aac2a__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.8963234375650581,0.9453275952924645,0.9974977989898521,0.8983432792221341,21527,24017,21581,23963,262144,54,2436,exp/runs/lisa13b-local-train/outputs/pred_masks/00209_train__002__-opening_unprotected-57-_jpg.rf.b12e014b735fa336ee34fecc7d3aac2a__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00209_train__002__-opening_unprotected-57-_jpg.rf.b12e014b735fa336ee34fecc7d3aac2a__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00209_train__002__-opening_unprotected-57-_jpg.rf.b12e014b735fa336ee34fecc7d3aac2a__opening_unprotected_mask0.txt
411,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162220181_jpg.rf.e074398cdff3f0bf0ae4a0f18d8d39cd__no_jacket.jpg,现场哪些人员没有穿安全背心?请分割出来。,True,0.9009233635641286,0.9478797313269336,0.9111843928393283,0.9876546918178541,32881,36497,36086,33292,409600,3205,411,exp/runs/lisa13b-local-train/outputs/pred_masks/00411_train__004__IMG_20241113_162220181_jpg.rf.e074398cdff3f0bf0ae4a0f18d8d39cd__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00411_train__004__IMG_20241113_162220181_jpg.rf.e074398cdff3f0bf0ae4a0f18d8d39cd__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00411_train__004__IMG_20241113_162220181_jpg.rf.e074398cdff3f0bf0ae4a0f18d8d39cd__no_jacket_mask0.txt
378,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161810_jpg.rf.97a18130578a557ac2e2f8a4545726a7__no_jacket.jpg,现场哪些人员没有穿安全背心?请分割出来。,True,0.9033970118189252,0.9492470632341915,0.9267217714878302,0.9728946525776497,60767,67265,65572,62460,409600,4805,1693,exp/runs/lisa13b-local-train/outputs/pred_masks/00378_train__004__IMG_20241113_161810_jpg.rf.97a18130578a557ac2e2f8a4545726a7__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00378_train__004__IMG_20241113_161810_jpg.rf.97a18130578a557ac2e2f8a4545726a7__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00378_train__004__IMG_20241113_161810_jpg.rf.97a18130578a557ac2e2f8a4545726a7__no_jacket_mask0.txt
323,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113161305_jpg.rf.4cd419d0f852fe63300e6e2b20cd5c8b__no_helmet.jpg,圈出图中没有佩戴安全帽的工人。,True,0.9107711104829812,0.9533021569001718,0.9128019080865218,0.9975631922181941,99887,109673,109429,100131,409600,9542,244,exp/runs/lisa13b-local-train/outputs/pred_masks/00323_train__004__IMG20241113161305_jpg.rf.4cd419d0f852fe63300e6e2b20cd5c8b__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00323_train__004__IMG20241113161305_jpg.rf.4cd419d0f852fe63300e6e2b20cd5c8b__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00323_train__004__IMG20241113161305_jpg.rf.4cd419d0f852fe63300e6e2b20cd5c8b__no_helmet_mask0.txt
213,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-62-_jpg.rf.03a0f4d3fd3e21d012f862888a10b1c7__opening_unprotected.jpg,把缺少防护、可能导致坠落的开口区域分割出来。,True,0.9126143908128477,0.9543109109672577,0.9147482014388489,0.9974504804863699,5086,5573,5560,5099,262144,474,13,exp/runs/lisa13b-local-train/outputs/pred_masks/00213_train__002__-opening_unprotected-62-_jpg.rf.03a0f4d3fd3e21d012f862888a10b1c7__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00213_train__002__-opening_unprotected-62-_jpg.rf.03a0f4d3fd3e21d012f862888a10b1c7__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00213_train__002__-opening_unprotected-62-_jpg.rf.03a0f4d3fd3e21d012f862888a10b1c7__opening_unprotected_mask0.txt
385,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161954176_jpg.rf.6aaf4869cf674952c6c2996290efd30a__safe.jpg,圈出图中被标注为安全状态的作业人员或区域。,True,0.9152842423519115,0.9557685716956247,0.9189216175736395,0.9956939455576233,46015,50274,50075,46214,409600,4060,199,exp/runs/lisa13b-local-train/outputs/pred_masks/00385_train__004__IMG_20241113_161954176_jpg.rf.6aaf4869cf674952c6c2996290efd30a__safe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00385_train__004__IMG_20241113_161954176_jpg.rf.6aaf4869cf674952c6c2996290efd30a__safe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00385_train__004__IMG_20241113_161954176_jpg.rf.6aaf4869cf674952c6c2996290efd30a__safe_mask0.txt
178,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-15-_jpg.rf.cefd5ccc02060f18d00ba093f51a09b9__opening_unprotected.jpg,把缺少防护、可能导致坠落的开口区域分割出来。,True,0.9155582672361195,0.9559179513313798,0.983484073928431,0.9298550006196554,7503,8195,7629,8069,262144,126,566,exp/runs/lisa13b-local-train/outputs/pred_masks/00178_train__002__-opening_unprotected-15-_jpg.rf.cefd5ccc02060f18d00ba093f51a09b9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00178_train__002__-opening_unprotected-15-_jpg.rf.cefd5ccc02060f18d00ba093f51a09b9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00178_train__002__-opening_unprotected-15-_jpg.rf.cefd5ccc02060f18d00ba093f51a09b9__opening_unprotected_mask0.txt
110,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__harness_missing.jpg,现场哪些工人存在未系安全带的高处作业风险?请分割出来。,True,0.9159477037430316,0.9561301719808102,0.9372835314091681,0.9757502916327901,27603,30136,29450,28289,262144,1847,686,exp/runs/lisa13b-local-train/outputs/pred_masks/00110_train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00110_train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00110_train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__harness_missing_mask0.txt
36,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-55-_JPG.rf.988e396b93f6f9f5ed2c07db62cd6914__equipment_proximity.jpg,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,True,0.9161776425414765,0.9562554349880903,0.9193079383541727,0.9962971716694241,37938,41409,41268,38079,262144,3330,141,exp/runs/lisa13b-local-train/outputs/pred_masks/00036_train__002__-equipment_proximity-55-_JPG.rf.988e396b93f6f9f5ed2c07db62cd6914__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00036_train__002__-equipment_proximity-55-_JPG.rf.988e396b93f6f9f5ed2c07db62cd6914__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00036_train__002__-equipment_proximity-55-_JPG.rf.988e396b93f6f9f5ed2c07db62cd6914__equipment_proximity_mask0.txt
108,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-97-_JPG.rf.ecf1b7d2e6790da710203667f196a288__harness_missing.jpg,把缺少安全带防护的作业人员分割出来。,True,0.9164722654224987,0.9564158918005072,0.9485262063646424,0.9644379283303215,28286,30864,29821,29329,262144,1535,1043,exp/runs/lisa13b-local-train/outputs/pred_masks/00108_train__002__-guardrail_missing-97-_JPG.rf.ecf1b7d2e6790da710203667f196a288__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00108_train__002__-guardrail_missing-97-_JPG.rf.ecf1b7d2e6790da710203667f196a288__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00108_train__002__-guardrail_missing-97-_JPG.rf.ecf1b7d2e6790da710203667f196a288__harness_missing_mask0.txt
400,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162108419_jpg.rf.bda1bfadd007071a4b22e0591f389549__no_jacket.jpg,把缺少反光衣防护的作业人员分割出来。,True,0.9176077952263179,0.9570338601153016,0.9279773384763742,0.9879688151689179,30794,33559,33184,31169,409600,2390,375,exp/runs/lisa13b-local-train/outputs/pred_masks/00400_train__004__IMG_20241113_162108419_jpg.rf.bda1bfadd007071a4b22e0591f389549__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00400_train__004__IMG_20241113_162108419_jpg.rf.bda1bfadd007071a4b22e0591f389549__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00400_train__004__IMG_20241113_162108419_jpg.rf.bda1bfadd007071a4b22e0591f389549__no_jacket_mask0.txt
196,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-36-_JPG.rf.edea6f7da674ad2d65489a23c1f87c74__opening_unprotected.jpg,把缺少防护、可能导致坠落的开口区域分割出来。,True,0.9181070307861928,0.9573053182646222,0.9670370899735582,0.9477674662931186,54127,58955,55972,57110,262144,1845,2983,exp/runs/lisa13b-local-train/outputs/pred_masks/00196_train__002__-opening_unprotected-36-_JPG.rf.edea6f7da674ad2d65489a23c1f87c74__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00196_train__002__-opening_unprotected-36-_JPG.rf.edea6f7da674ad2d65489a23c1f87c74__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00196_train__002__-opening_unprotected-36-_JPG.rf.edea6f7da674ad2d65489a23c1f87c74__opening_unprotected_mask0.txt
391,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e__no_jacket.jpg,现场哪些人员没有穿安全背心?请分割出来。,True,0.9199167244968771,0.9582881515217234,0.9307681505406544,0.9874851013110846,33140,36025,35605,33560,409600,2465,420,exp/runs/lisa13b-local-train/outputs/pred_masks/00391_train__004__IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00391_train__004__IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00391_train__004__IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e__no_jacket_mask0.txt
387,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161959_jpg.rf.1047c1e4d32597d86067cc361bbb902c__no_helmet.jpg,把没有做好头部防护、未戴安全帽的人分割出来。,True,0.9217792087504962,0.9592977221871594,0.9295896808628934,0.9909672830725462,41799,45346,44965,42180,409600,3166,381,exp/runs/lisa13b-local-train/outputs/pred_masks/00387_train__004__IMG_20241113_161959_jpg.rf.1047c1e4d32597d86067cc361bbb902c__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00387_train__004__IMG_20241113_161959_jpg.rf.1047c1e4d32597d86067cc361bbb902c__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00387_train__004__IMG_20241113_161959_jpg.rf.1047c1e4d32597d86067cc361bbb902c__no_helmet_mask0.txt
390,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_162008_jpg.rf.00ce0535589fc86d009395f124b1e084__safe.jpg,标出现场处于安全状态的目标。,True,0.9241252359001331,0.9605666186980955,0.945194209318883,0.9764473211075153,119482,129292,126410,122364,409600,6928,2882,exp/runs/lisa13b-local-train/outputs/pred_masks/00390_train__004__IMG_20241113_162008_jpg.rf.00ce0535589fc86d009395f124b1e084__safe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00390_train__004__IMG_20241113_162008_jpg.rf.00ce0535589fc86d009395f124b1e084__safe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00390_train__004__IMG_20241113_162008_jpg.rf.00ce0535589fc86d009395f124b1e084__safe_mask0.txt
